date,city,country,confirmed,deaths,recovered,lat,long
2/18/20,"San Benito, CA",United States,2,0,0,36.58,-120.99
2/18/20,"San Diego County, CA",United States,2,0,0,32.72,-117.16
2/18/20,"Santa Clara, CA",United States,2,0,0,37.35,-121.96
2/18/20,"London, ON",Canada,1,0,1,42.98,-81.25
2/18/20,Tibet,China,1,0,1,31.69,88.09
2/18/20,"Boston, MA",United States,1,0,0,42.36,-71.06
2/18/20,"Los Angeles, CA",United States,1,0,0,34.05,-118.24
2/18/20,"Madison, WI",United States,1,0,0,43.07,-89.4
2/18/20,"Orange, CA",United States,1,0,0,33.79,-117.85
2/18/20,"San Antonio, TX",United States,1,0,0,29.42,-98.49
2/18/20,"Seattle, WA",United States,1,0,1,47.61,-122.33
2/18/20,"Tempe, AZ",United States,1,0,0,33.43,-111.94
2/18/20,Arezzo,Italy,3,0,0,43,12
2/18/20,Sibu,Malaysia,22,0,13,2.5,112.5
2/18/20,Pokhara,Nepal,1,0,1,28.17,84.25
2/18/20,Boac,Philippines,3,1,1,13,104.92
2/18/20,Unknown,Russia,2,0,2,60,84.25
2/18/20,Singapore,Singapore,81,0,29,1.28,103.83
2/18/20,Daegu,South Korea,31,0,12,36,128
2/18/20,Madrid,Spain,2,0,2,40,-4
2/18/20,Kandy,Sri Lanka,1,0,1,7,81
2/18/20,Sundsvall,Sweden,1,0,0,63,16
2/18/20,Lop Buri,Thailand,35,0,15,15,101
2/18/20,Liverpool,United Kingdom,9,0,8,55,-3
2/18/20,Abu Dhabi,United Arab Emirates,9,0,4,24,54
2/18/20,Quang Ha,Vietnam,16,0,7,16,108
2/17/20,Brussels,Belgium,1,0,1,50.83,4
2/17/20,Phnom Penh,Cambodia,1,0,1,11.55,104.92
2/17/20,Unknown,Egypt,1,0,0,26,30
2/17/20,Kajaani,Finland,1,0,1,64,26
2/17/20,Orleans,France,12,1,4,47,2
2/17/20,Kassel,Germany,16,0,1,51,9
2/17/20,Nagpur,India,3,0,3,21,78
2/17/20,Hubei,China,59989,1789,7862,30.98,112.27
2/17/20,Guangdong,China,1322,4,524,23.34,113.42
2/17/20,Henan,China,1246,16,509,33.88,113.61
2/17/20,Zhejiang,China,1171,0,507,29.18,120.09
2/17/20,Hunan,China,1006,3,498,27.61,111.71
2/17/20,Anhui,China,973,6,280,31.83,117.23
2/17/20,Jiangxi,China,930,1,275,27.61,115.72
2/17/20,Jiangsu,China,626,0,258,32.97,119.46
2/17/20,Chongqing,China,553,5,225,30.06,107.87
2/17/20,Shandong,China,541,2,191,36.34,118.15
2/17/20,Sichuan,China,495,3,156,30.62,102.71
2/17/20,Heilongjiang,China,457,11,85,47.86,127.76
2/17/20,Diamond Princess cruise ship,Others,454,0,0,35.44,139.64
2/17/20,Beijing,China,381,4,114,40.18,116.41
2/17/20,Shanghai,China,333,1,161,31.2,121.45
2/17/20,Hebei,China,301,3,122,38.04,114.51
2/17/20,Fujian,China,290,0,90,26.08,117.99
2/17/20,Shaanxi,China,240,0,79,35.19,108.87
2/17/20,Guangxi,China,238,2,53,23.83,108.79
2/17/20,Yunnan,China,171,0,47,24.97,101.49
2/17/20,Hainan,China,163,4,59,19.2,109.75
2/17/20,Guizhou,China,146,1,57,26.82,106.87
2/17/20,Shanxi,China,130,0,53,37.58,112.29
2/17/20,Tianjin,China,125,3,46,39.31,117.32
2/17/20,Liaoning,China,121,1,43,41.3,122.61
2/17/20,Gansu,China,91,2,58,36.06,103.83
2/17/20,Jilin,China,89,1,34,43.67,126.19
2/17/20,Xinjiang,China,75,1,12,41.11,85.24
2/17/20,Inner Mongolia,China,72,0,8,44.09,113.94
2/17/20,Ningxia,China,70,0,35,37.27,106.17
2/17/20,Tokyo,Japan,66,1,12,36,138
2/17/20,Hong Kong,Hong Kong,60,1,2,22.3,114.2
2/17/20,Taiwan,Taiwan,22,1,2,23.7,121
2/17/20,Qinghai,China,18,0,13,35.75,96
2/17/20,Macau,Macau,10,0,5,22.17,113.55
2/17/20,Queensland,Australia,5,0,0,-28.02,153.4
2/17/20,British Columbia,Canada,5,0,0,49.28,-123.12
2/17/20,New South Wales,Australia,4,0,4,-33.87,151.21
2/17/20,Victoria,Australia,4,0,4,-37.81,144.96
2/17/20,South Australia,Australia,2,0,2,-34.93,138.6
2/17/20,"Toronto, ON",Canada,2,0,0,43.65,-79.38
2/17/20,"Chicago, IL",United States,2,0,2,41.88,-87.63
2/17/20,"San Benito, CA",United States,2,0,0,36.58,-120.99
2/17/20,"San Diego County, CA",United States,2,0,0,32.72,-117.16
2/17/20,"Santa Clara, CA",United States,2,0,0,37.35,-121.96
2/17/20,"London, ON",Canada,1,0,1,42.98,-81.25
2/17/20,Tibet,China,1,0,1,31.69,88.09
2/17/20,"Boston, MA",United States,1,0,0,42.36,-71.06
2/17/20,"Los Angeles, CA",United States,1,0,0,34.05,-118.24
2/17/20,"Madison, WI",United States,1,0,0,43.07,-89.4
2/17/20,"Orange, CA",United States,1,0,0,33.79,-117.85
2/17/20,"San Antonio, TX",United States,1,0,0,29.42,-98.49
2/17/20,"Seattle, WA",United States,1,0,1,47.61,-122.33
2/17/20,"Tempe, AZ",United States,1,0,0,33.43,-111.94
2/17/20,Arezzo,Italy,3,0,0,43,12
2/17/20,Sibu,Malaysia,22,0,7,2.5,112.5
2/17/20,Pokhara,Nepal,1,0,1,28.17,84.25
2/17/20,Boac,Philippines,3,1,1,13,104.92
2/17/20,Unknown,Russia,2,0,2,60,84.25
2/17/20,Singapore,Singapore,77,0,24,1.28,103.83
2/17/20,Daegu,South Korea,30,0,10,36,128
2/17/20,Madrid,Spain,2,0,2,40,-4
2/17/20,Kandy,Sri Lanka,1,0,1,7,81
2/17/20,Sundsvall,Sweden,1,0,0,63,16
2/17/20,Lop Buri,Thailand,35,0,15,15,101
2/17/20,Liverpool,United Kingdom,9,0,8,55,-3
2/17/20,Abu Dhabi,United Arab Emirates,9,0,4,24,54
2/17/20,Quang Ha,Vietnam,16,0,7,16,108
2/16/20,Brussels,Belgium,1,0,0,50.83,4
2/16/20,Phnom Penh,Cambodia,1,0,1,11.55,104.92
2/16/20,Unknown,Egypt,1,0,0,26,30
2/16/20,Kajaani,Finland,1,0,1,64,26
2/16/20,Orleans,France,12,1,4,47,2
2/16/20,Kassel,Germany,16,0,1,51,9
2/16/20,Nagpur,India,3,0,3,21,78
2/16/20,Hubei,China,58182,1696,6639,30.98,112.27
2/16/20,Guangdong,China,1316,2,465,23.34,113.42
2/16/20,Henan,China,1231,13,440,33.88,113.61
2/16/20,Zhejiang,China,1167,0,456,29.18,120.09
2/16/20,Hunan,China,1004,3,464,27.61,111.71
2/16/20,Anhui,China,962,6,255,31.83,117.23
2/16/20,Jiangxi,China,925,1,240,27.61,115.72
2/16/20,Jiangsu,China,617,0,218,32.97,119.46
2/16/20,Chongqing,China,551,5,207,30.06,107.87
2/16/20,Shandong,China,537,2,173,36.34,118.15
2/16/20,Sichuan,China,481,3,131,30.62,102.71
2/16/20,Heilongjiang,China,445,11,79,47.86,127.76
2/16/20,Beijing,China,380,4,108,40.18,116.41
2/16/20,Diamond Princess cruise ship,Others,355,0,0,35.44,139.64
2/16/20,Shanghai,China,328,1,140,31.2,121.45
2/16/20,Hebei,China,300,3,105,38.04,114.51
2/16/20,Fujian,China,287,0,82,26.08,117.99
2/16/20,Guangxi,China,237,2,49,23.83,108.79
2/16/20,Shaanxi,China,236,0,71,35.19,108.87
2/16/20,Yunnan,China,171,0,42,24.97,101.49
2/16/20,Hainan,China,162,4,52,19.2,109.75
2/16/20,Guizhou,China,144,1,46,26.82,106.87
2/16/20,Shanxi,China,129,0,50,37.58,112.29
2/16/20,Tianjin,China,124,3,45,39.31,117.32
2/16/20,Liaoning,China,121,1,40,41.3,122.61
2/16/20,Gansu,China,90,2,54,36.06,103.83
2/16/20,Jilin,China,89,1,30,43.67,126.19
2/16/20,Xinjiang,China,71,1,12,41.11,85.24
2/16/20,Inner Mongolia,China,70,0,8,44.09,113.94
2/16/20,Ningxia,China,70,0,33,37.27,106.17
2/16/20,Tokyo,Japan,59,1,12,36,138
2/16/20,Hong Kong,Hong Kong,57,1,2,22.3,114.2
2/16/20,Taiwan,Taiwan,20,1,2,23.7,121
2/16/20,Qinghai,China,18,0,13,35.75,96
2/16/20,Macau,Macau,10,0,5,22.17,113.55
2/16/20,Queensland,Australia,5,0,0,-28.02,153.4
2/16/20,New South Wales,Australia,4,0,4,-33.87,151.21
2/16/20,Victoria,Australia,4,0,4,-37.81,144.96
2/16/20,British Columbia,Canada,4,0,0,49.28,-123.12
2/16/20,South Australia,Australia,2,0,0,-34.93,138.6
2/16/20,"Toronto, ON",Canada,2,0,0,43.65,-79.38
2/16/20,"Chicago, IL",United States,2,0,2,41.88,-87.63
2/16/20,"San Benito, CA",United States,2,0,0,36.58,-120.99
2/16/20,"San Diego County, CA",United States,2,0,0,32.72,-117.16
2/16/20,"Santa Clara, CA",United States,2,0,0,37.35,-121.96
2/16/20,"London, ON",Canada,1,0,1,42.98,-81.25
2/16/20,Tibet,China,1,0,1,31.69,88.09
2/16/20,"Boston, MA",United States,1,0,0,42.36,-71.06
2/16/20,"Los Angeles, CA",United States,1,0,0,34.05,-118.24
2/16/20,"Madison, WI",United States,1,0,0,43.07,-89.4
2/16/20,"Orange, CA",United States,1,0,0,33.79,-117.85
2/16/20,"San Antonio, TX",United States,1,0,0,29.42,-98.49
2/16/20,"Seattle, WA",United States,1,0,1,47.61,-122.33
2/16/20,"Tempe, AZ",United States,1,0,0,33.43,-111.94
2/16/20,Arezzo,Italy,3,0,0,43,12
2/16/20,Sibu,Malaysia,22,0,7,2.5,112.5
2/16/20,Pokhara,Nepal,1,0,1,28.17,84.25
2/16/20,Boac,Philippines,3,1,1,13,104.92
2/16/20,Unknown,Russia,2,0,2,60,84.25
2/16/20,Singapore,Singapore,75,0,18,1.28,103.83
2/16/20,Daegu,South Korea,29,0,9,36,128
2/16/20,Madrid,Spain,2,0,2,40,-4
2/16/20,Kandy,Sri Lanka,1,0,1,7,81
2/16/20,Sundsvall,Sweden,1,0,0,63,16
2/16/20,Lop Buri,Thailand,34,0,14,15,101
2/16/20,Liverpool,United Kingdom,9,0,8,55,-3
2/16/20,Abu Dhabi,United Arab Emirates,9,0,4,24,54
2/16/20,Quang Ha,Vietnam,16,0,7,16,108
2/15/20,Brussels,Belgium,1,0,0,50.83,4
2/15/20,Phnom Penh,Cambodia,1,0,1,11.55,104.92
2/15/20,Unknown,Egypt,1,0,0,26,30
2/15/20,Kajaani,Finland,1,0,1,64,26
2/15/20,Orleans,France,12,1,4,47,2
2/15/20,Kassel,Germany,16,0,1,51,9
2/15/20,Hubei,China,56249,1596,5623,30.98,112.27
2/15/20,Guangdong,China,1294,2,410,23.34,113.42
2/15/20,Henan,China,1212,13,391,33.88,113.61
2/15/20,Zhejiang,China,1162,0,428,29.18,120.09
2/15/20,Hunan,China,1001,2,425,27.61,111.71
2/15/20,Anhui,China,950,6,221,31.83,117.23
2/15/20,Jiangxi,China,913,1,210,27.61,115.72
2/15/20,Jiangsu,China,604,0,186,32.97,119.46
2/15/20,Chongqing,China,544,5,184,30.06,107.87
2/15/20,Shandong,China,532,2,156,36.34,118.15
2/15/20,Sichuan,China,470,1,119,30.62,102.71
2/15/20,Heilongjiang,China,425,11,68,47.86,127.76
2/15/20,Beijing,China,375,4,98,40.18,116.41
2/15/20,Shanghai,China,326,1,124,31.2,121.45
2/15/20,Hebei,China,291,3,101,38.04,114.51
2/15/20,Fujian,China,285,0,71,26.08,117.99
2/15/20,Diamond Princess cruise ship,Others,285,0,0,35.44,139.64
2/15/20,Guangxi,China,235,2,44,23.83,108.79
2/15/20,Shaanxi,China,232,0,60,35.19,108.87
2/15/20,Yunnan,China,168,0,42,24.97,101.49
2/15/20,Hainan,China,162,4,39,19.2,109.75
2/15/20,Guizhou,China,143,1,41,26.82,106.87
2/15/20,Shanxi,China,128,0,46,37.58,112.29
2/15/20,Tianjin,China,122,3,37,39.31,117.32
2/15/20,Liaoning,China,119,1,31,41.3,122.61
2/15/20,Gansu,China,90,2,49,36.06,103.83
2/15/20,Jilin,China,88,1,26,43.67,126.19
2/15/20,Ningxia,China,70,0,33,37.27,106.17
2/15/20,Xinjiang,China,70,1,10,41.11,85.24
2/15/20,Inner Mongolia,China,68,0,7,44.09,113.94
2/15/20,Hong Kong,Hong Kong,56,1,1,22.3,114.2
2/15/20,Tokyo,Japan,43,1,12,36,138
2/15/20,Qinghai,China,18,0,13,35.75,96
2/15/20,Taiwan,Taiwan,18,0,2,23.7,121
2/15/20,Macau,Macau,10,0,3,22.17,113.55
2/15/20,Unknown,India,3,0,0,21,-98.49
2/15/20,Queensland,Australia,5,0,0,-28.02,153.4
2/15/20,New South Wales,Australia,4,0,4,-33.87,151.21
2/15/20,Victoria,Australia,4,0,4,-37.81,144.96
2/15/20,British Columbia,Canada,4,0,0,49.28,-123.12
2/15/20,South Australia,Australia,2,0,0,-34.93,138.6
2/15/20,"Toronto, ON",Canada,2,0,0,43.65,-79.38
2/15/20,"Chicago, IL",United States,2,0,2,41.88,-87.63
2/15/20,"San Benito, CA",United States,2,0,0,36.58,-120.99
2/15/20,"San Diego County, CA",United States,2,0,0,32.72,-117.16
2/15/20,"Santa Clara, CA",United States,2,0,0,37.35,-121.96
2/15/20,"London, ON",Canada,1,0,1,42.98,-81.25
2/15/20,Tibet,China,1,0,1,31.69,88.09
2/15/20,"Boston, MA",United States,1,0,0,42.36,-71.06
2/15/20,"Los Angeles, CA",United States,1,0,0,34.05,-118.24
2/15/20,"Madison, WI",United States,1,0,0,43.07,-89.4
2/15/20,"Orange, CA",United States,1,0,0,33.79,-117.85
2/15/20,"San Antonio, TX",United States,1,0,0,29.42,-98.49
2/15/20,"Seattle, WA",United States,1,0,1,47.61,-122.33
2/15/20,"Tempe, AZ",United States,1,0,0,33.43,-111.94
2/15/20,Arezzo,Italy,3,0,0,43,12
2/15/20,Sibu,Malaysia,22,0,7,2.5,112.5
2/15/20,Pokhara,Nepal,1,0,1,28.17,84.25
2/15/20,Boac,Philippines,3,1,1,13,104.92
2/15/20,Unknown,Russia,2,0,2,60,84.25
2/15/20,Singapore,Singapore,72,0,18,1.28,103.83
2/15/20,Daegu,South Korea,28,0,9,36,128
2/15/20,Madrid,Spain,2,0,2,40,-4
2/15/20,Kandy,Sri Lanka,1,0,1,7,81
2/15/20,Sundsvall,Sweden,1,0,0,63,16
2/15/20,Lop Buri,Thailand,33,0,12,15,101
2/15/20,Liverpool,United Kingdom,9,0,1,55,-3
2/15/20,Abu Dhabi,United Arab Emirates,8,0,3,24,54
2/15/20,Quang Ha,Vietnam,16,0,7,16,108
2/14/20,Brussels,Belgium,1,0,0,50.83,4
2/14/20,Phnom Penh,Cambodia,1,0,1,11.55,104.92
2/14/20,Kajaani,Finland,1,0,1,64,26
2/14/20,Orleans,France,11,0,2,47,2
2/14/20,Kassel,Germany,16,0,1,51,9
2/14/20,Hubei,China,51986,1318,3900,30.98,112.27
2/14/20,Guangdong,China,1261,2,362,23.34,113.42
2/14/20,Henan,China,1184,11,357,33.88,113.61
2/14/20,Zhejiang,China,1155,0,403,29.18,120.09
2/14/20,Hunan,China,988,2,364,27.61,111.71
2/14/20,Anhui,China,934,6,193,31.83,117.23
2/14/20,Jiangxi,China,900,1,187,27.61,115.72
2/14/20,Jiangsu,China,593,0,157,32.97,119.46
2/14/20,Chongqing,China,532,5,139,30.06,107.87
2/14/20,Shandong,China,523,2,136,36.34,118.15
2/14/20,Sichuan,China,463,1,114,30.62,102.71
2/14/20,Heilongjiang,China,419,11,47,47.86,127.76
2/14/20,Beijing,China,372,3,80,40.18,116.41
2/14/20,Shanghai,China,318,1,90,31.2,121.45
2/14/20,Hebei,China,283,3,87,38.04,114.51
2/14/20,Fujian,China,281,0,63,26.08,117.99
2/14/20,Shaanxi,China,230,0,54,35.19,108.87
2/14/20,Guangxi,China,226,2,36,23.83,108.79
2/14/20,Diamond Princess cruise ship,Others,218,0,0,35.44,139.64
2/14/20,Yunnan,China,162,0,36,24.97,101.49
2/14/20,Hainan,China,159,4,43,19.2,109.75
2/14/20,Guizhou,China,140,1,28,26.82,106.87
2/14/20,Shanxi,China,126,0,38,37.58,112.29
2/14/20,Tianjin,China,120,3,31,39.31,117.32
2/14/20,Liaoning,China,119,1,29,41.3,122.61
2/14/20,Gansu,China,90,2,39,36.06,103.83
2/14/20,Jilin,China,86,1,25,43.67,126.19
2/14/20,Ningxia,China,67,0,24,37.27,106.17
2/14/20,Inner Mongolia,China,65,0,6,44.09,113.94
2/14/20,Xinjiang,China,65,1,6,41.11,85.24
2/14/20,Hong Kong,Hong Kong,56,1,1,22.3,114.2
2/14/20,Tokyo,Japan,29,1,9,36,138
2/14/20,Qinghai,China,18,0,11,35.75,96
2/14/20,Taiwan,Taiwan,18,0,2,23.7,121
2/14/20,Macau,Macau,10,0,3,22.17,113.55
2/14/20,Queensland,Australia,5,0,0,-28.02,153.4
2/14/20,New South Wales,Australia,4,0,4,-33.87,151.21
2/14/20,Victoria,Australia,4,0,4,-37.81,144.96
2/14/20,British Columbia,Canada,4,0,0,49.28,-123.12
2/14/20,South Australia,Australia,2,0,0,-34.93,138.6
2/14/20,"Toronto, ON",Canada,2,0,0,43.65,-79.38
2/14/20,"Chicago, IL",United States,2,0,2,41.88,-87.63
2/14/20,"San Benito, CA",United States,2,0,0,36.58,-120.99
2/14/20,"San Diego County, CA",United States,2,0,0,32.72,-117.16
2/14/20,"Santa Clara, CA",United States,2,0,0,37.35,-121.96
2/14/20,"London, ON",Canada,1,0,1,42.98,-81.25
2/14/20,Tibet,China,1,0,1,31.69,88.09
2/14/20,"Boston, MA",United States,1,0,0,42.36,-71.06
2/14/20,"Los Angeles, CA",United States,1,0,0,34.05,-118.24
2/14/20,"Madison, WI",United States,1,0,0,43.07,-89.4
2/14/20,"Orange, CA",United States,1,0,0,33.79,-117.85
2/14/20,"San Antonio, TX",United States,1,0,0,29.42,-98.49
2/14/20,"Seattle, WA",United States,1,0,1,47.61,-122.33
2/14/20,"Tempe, AZ",United States,1,0,0,33.43,-111.94
2/14/20,Nagpur,India,3,0,0,21,78
2/14/20,Arezzo,Italy,3,0,0,43,12
2/14/20,Sibu,Malaysia,19,0,3,2.5,112.5
2/14/20,Pokhara,Nepal,1,0,1,28.17,84.25
2/14/20,Boac,Philippines,3,1,1,13,122
2/14/20,Podkamennaya Tunguska,Russia,2,0,2,60,90
2/14/20,Singapore,Singapore,67,0,17,1.28,103.83
2/14/20,Daegu,South Korea,28,0,7,36,128
2/14/20,Madrid,Spain,2,0,0,40,-4
2/14/20,Kandy,Sri Lanka,1,0,1,7,81
2/14/20,Sundsvall,Sweden,1,0,0,63,16
2/14/20,Lop Buri,Thailand,33,0,12,15,101
2/14/20,Liverpool,United Kingdom,9,0,1,55,-3
2/14/20,Abu Dhabi,United Arab Emirates,8,0,1,24,54
2/14/20,Quang Ha,Vietnam,16,0,7,16,108
2/13/20,Brussels,Belgium,1,0,0,50.83,4
2/13/20,Brussels,Belgium,1,0,0,50.83,4
2/13/20,Phnom Penh,Cambodia,1,0,1,11.55,104.92
2/13/20,Phnom Penh,Cambodia,1,0,1,11.55,104.92
2/13/20,Kajaani,Finland,1,0,1,64,26
2/13/20,Kajaani,Finland,1,0,1,64,26
2/13/20,Orleans,France,11,0,2,47,2
2/13/20,Orleans,France,11,0,2,47,2
2/13/20,Kassel,Germany,16,0,0,51,9
2/13/20,Kassel,Germany,16,0,1,51,9
2/13/20,Hubei,China,48206,1310,3459,30.98,112.27
2/13/20,Guangdong,China,1241,2,314,23.34,113.42
2/13/20,Henan,China,1169,10,296,33.88,113.61
2/13/20,Zhejiang,China,1145,0,360,29.18,120.09
2/13/20,Hunan,China,968,2,339,27.61,111.71
2/13/20,Anhui,China,910,5,157,31.83,117.23
2/13/20,Jiangxi,China,872,1,170,27.61,115.72
2/13/20,Jiangsu,China,570,0,139,32.97,119.46
2/13/20,Chongqing,China,525,3,128,30.06,107.87
2/13/20,Shandong,China,509,2,105,36.34,118.15
2/13/20,Sichuan,China,451,1,104,30.62,102.71
2/13/20,Heilongjiang,China,395,9,33,47.86,127.76
2/13/20,Beijing,China,366,3,69,40.18,116.41
2/13/20,Shanghai,China,315,1,62,31.2,121.45
2/13/20,Fujian,China,279,0,57,26.08,117.99
2/13/20,Hebei,China,265,3,68,38.04,114.51
2/13/20,Shaanxi,China,229,0,46,35.19,108.87
2/13/20,Guangxi,China,222,2,33,23.83,108.79
2/13/20,Diamond Princess cruise ship,Others,175,0,0,35.44,139.64
2/13/20,Hainan,China,157,4,30,19.2,109.75
2/13/20,Yunnan,China,156,0,27,24.97,101.49
2/13/20,Guizhou,China,135,1,27,26.82,106.87
2/13/20,Shanxi,China,126,0,33,37.58,112.29
2/13/20,Liaoning,China,117,1,22,41.3,122.61
2/13/20,Tianjin,China,117,3,21,39.31,117.32
2/13/20,Gansu,China,87,2,34,36.06,103.83
2/13/20,Jilin,China,84,1,24,43.67,126.19
2/13/20,Ningxia,China,64,0,24,37.27,106.17
2/13/20,Xinjiang,China,63,1,6,41.11,85.24
2/13/20,Inner Mongolia,China,61,0,6,44.09,113.94
2/13/20,Hong Kong,Hong Kong,53,1,1,22.3,114.2
2/13/20,Tokyo,Japan,28,1,9,36,138
2/13/20,Qinghai,China,18,0,11,35.75,96
2/13/20,Taiwan,Taiwan,18,0,1,23.7,121
2/13/20,Macau,Macau,10,0,3,22.17,113.55
2/13/20,Queensland,Australia,5,0,0,-28.02,153.4
2/13/20,New South Wales,Australia,4,0,2,-33.87,151.21
2/13/20,Victoria,Australia,4,0,0,-37.81,144.96
2/13/20,British Columbia,Canada,4,0,0,49.28,-123.12
2/13/20,South Australia,Australia,2,0,0,-34.93,138.6
2/13/20,"Toronto, ON",Canada,2,0,0,43.65,-79.38
2/13/20,"Chicago, IL",United States,2,0,2,41.88,-87.63
2/13/20,"San Benito, CA",United States,2,0,0,36.58,-120.99
2/13/20,"San Diego County, CA",United States,2,0,0,32.72,-117.16
2/13/20,"Santa Clara, CA",United States,2,0,0,37.35,-121.96
2/13/20,"London, ON",Canada,1,0,1,42.98,-81.25
2/13/20,Tibet,China,1,0,1,31.69,88.09
2/13/20,"Boston, MA",United States,1,0,0,42.36,-71.06
2/13/20,"Los Angeles, CA",United States,1,0,0,34.05,-118.24
2/13/20,"Madison, WI",United States,1,0,0,43.07,-89.4
2/13/20,"Orange, CA",United States,1,0,0,33.79,-117.85
2/13/20,"Seattle, WA",United States,1,0,1,47.61,-122.33
2/13/20,"Tempe, AZ",United States,1,0,0,33.43,-111.94
2/13/20,Hubei,China,51986,1426,4131,30.98,112.27
2/13/20,Guangdong,China,1261,2,332,23.34,113.42
2/13/20,Henan,China,1184,11,313,33.88,113.61
2/13/20,Zhejiang,China,1155,0,367,29.18,120.09
2/13/20,Hunan,China,988,2,352,27.61,111.71
2/13/20,Anhui,China,934,6,166,31.83,117.23
2/13/20,Jiangxi,China,900,1,187,27.61,115.72
2/13/20,Jiangsu,China,593,0,137,32.97,119.46
2/13/20,Chongqing,China,529,4,128,30.06,107.87
2/13/20,Shandong,China,519,2,111,36.34,118.15
2/13/20,Sichuan,China,463,1,105,30.62,102.71
2/13/20,Heilongjiang,China,418,11,37,47.86,127.76
2/13/20,Beijing,China,366,3,69,40.18,116.41
2/13/20,Shanghai,China,318,1,62,31.2,121.45
2/13/20,Hebei,China,283,3,69,38.04,114.51
2/13/20,Fujian,China,281,0,59,26.08,117.99
2/13/20,Shaanxi,China,229,0,46,35.19,108.87
2/13/20,Guangxi,China,226,2,35,23.83,108.79
2/13/20,Diamond Princess cruise ship,Others,218,0,0,35.44,139.64
2/13/20,Hainan,China,158,4,30,19.2,109.75
2/13/20,Yunnan,China,156,0,27,24.97,101.49
2/13/20,Guizhou,China,140,1,28,26.82,106.87
2/13/20,Shanxi,China,126,0,36,37.58,112.29
2/13/20,Tianjin,China,119,3,21,39.31,117.32
2/13/20,Liaoning,China,117,1,22,41.3,122.61
2/13/20,Gansu,China,90,2,39,36.06,103.83
2/13/20,Jilin,China,86,1,25,43.67,126.19
2/13/20,Ningxia,China,67,0,24,37.27,106.17
2/13/20,Inner Mongolia,China,65,0,6,44.09,113.94
2/13/20,Xinjiang,China,65,1,6,41.11,85.24
2/13/20,Hong Kong,Hong Kong,53,1,1,22.3,114.2
2/13/20,Tokyo,Japan,28,1,9,36,138
2/13/20,Qinghai,China,18,0,11,35.75,96
2/13/20,Taiwan,Taiwan,18,0,1,23.7,121
2/13/20,Macau,Macau,10,0,3,22.17,113.55
2/13/20,Queensland,Australia,5,0,0,-28.02,153.4
2/13/20,New South Wales,Australia,4,0,4,-33.87,151.21
2/13/20,Victoria,Australia,4,0,4,-37.81,144.96
2/13/20,British Columbia,Canada,4,0,0,49.28,-123.12
2/13/20,South Australia,Australia,2,0,0,-34.93,138.6
2/13/20,"Toronto, ON",Canada,2,0,0,43.65,-79.38
2/13/20,"Chicago, IL",United States,2,0,2,41.88,-87.63
2/13/20,"San Benito, CA",United States,2,0,0,36.58,-120.99
2/13/20,"San Diego County, CA",United States,2,0,0,32.72,-117.16
2/13/20,"Santa Clara, CA",United States,2,0,0,37.35,-121.96
2/13/20,"London, ON",Canada,1,0,1,42.98,-81.25
2/13/20,Tibet,China,1,0,1,31.69,88.09
2/13/20,"Boston, MA",United States,1,0,0,42.36,-71.06
2/13/20,"Los Angeles, CA",United States,1,0,0,34.05,-118.24
2/13/20,"Madison, WI",United States,1,0,0,43.07,-89.4
2/13/20,"Orange, CA",United States,1,0,0,33.79,-117.85
2/13/20,"San Antonio, TX",United States,1,0,0,29.42,-98.49
2/13/20,"Seattle, WA",United States,1,0,1,47.61,-122.33
2/13/20,"Tempe, AZ",United States,1,0,0,33.43,-111.94
2/13/20,Nagpur,India,3,0,0,21,78
2/13/20,Nagpur,India,3,0,0,21,78
2/13/20,Arezzo,Italy,3,0,0,43,12
2/13/20,Arezzo,Italy,3,0,0,43,12
2/13/20,Sibu,Malaysia,19,0,3,2.5,112.5
2/13/20,Sibu,Malaysia,19,0,3,2.5,112.5
2/13/20,Pokhara,Nepal,1,0,1,28.17,84.25
2/13/20,Pokhara,Nepal,1,0,1,28.17,84.25
2/13/20,Boac,Philippines,3,1,1,13,122
2/13/20,Boac,Philippines,3,1,1,13,122
2/13/20,Podkamennaya Tunguska,Russia,2,0,2,60,90
2/13/20,Podkamennaya Tunguska,Russia,2,0,2,60,90
2/13/20,Singapore,Singapore,58,0,15,1.28,103.83
2/13/20,Singapore,Singapore,58,0,15,1.28,103.83
2/13/20,Daegu,South Korea,28,0,7,36,128
2/13/20,Daegu,South Korea,28,0,7,36,128
2/13/20,Madrid,Spain,2,0,0,40,-4
2/13/20,Madrid,Spain,2,0,0,40,-4
2/13/20,Kandy,Sri Lanka,1,0,1,7,81
2/13/20,Kandy,Sri Lanka,1,0,1,7,81
2/13/20,Sundsvall,Sweden,1,0,0,63,16
2/13/20,Sundsvall,Sweden,1,0,0,63,16
2/13/20,Lop Buri,Thailand,33,0,10,15,101
2/13/20,Lop Buri,Thailand,33,0,12,15,101
2/13/20,Liverpool,United Kingdom,9,0,1,55,-3
2/13/20,Liverpool,United Kingdom,9,0,1,55,-3
2/13/20,Abu Dhabi,United Arab Emirates,8,0,1,24,54
2/13/20,Abu Dhabi,United Arab Emirates,8,0,1,24,54
2/13/20,Quang Ha,Vietnam,16,0,7,16,108
2/13/20,Quang Ha,Vietnam,16,0,7,16,108
2/12/20,Brussels,Belgium,1,0,0,50.83,4
2/12/20,Brussels,Belgium,1,0,0,50.83,4
2/12/20,Phnom Penh,Cambodia,1,0,1,11.55,104.92
